request_id,rq_type,number_passenger,rq_time,earliest_pickup_time,start,end,pickup_location,dropoff_location,access_time,egress_time,direct_route_travel_time,direct_route_distance,offers,decision_time,chosen_operator_id,operator_id,vehicle_id,pickup_time,dropoff_time,fare,modal_state
13166,BasicRequest,1,50580,50580,5269;-1;-1,4994;-1;-1,,,,,489.38478008000004,6774.200999999999,0:t_wait:1135.648035528;t_drive:519.3847800799995;fare:677,,,0,2,51715.648035528015,52235.03281560802,677,0
13362,BasicRequest,1,50880,50880,3891;-1;-1,4994;-1;-1,,,,,753.5363403090001,9824.444000000001,0:t_wait:510.66484451802535;t_drive:844.367971089996;fare:982,,,0,2,51390.664844518025,52235.03281560802,982,0
13324,BasicRequest,1,50820,50820,4931;-1;-1,4994;-1;-1,,,,,362.985982854,5006.676000000001,0:t_wait:1125.389457610996;t_drive:392.9859828539993;fare:500,,,0,23,51945.38945761103,52338.37544046503,500,0
13429,BasicRequest,1,51060,51060,4931;-1;-1,4994;-1;-1,,,,,362.985982854,5006.676000000001,0:t_wait:885.3894576110106;t_drive:392.9859828539993;fare:500,,,0,23,51945.38945761103,52338.37544046503,500,0
13773,BasicRequest,1,51720,51720,4931;-1;-1,4994;-1;-1,,,,,362.985982854,5006.676000000001,0:t_wait:225.38945761101786;t_drive:392.9859828539993;fare:500,,,0,23,51945.38945761103,52338.37544046503,500,0
13972,BasicRequest,1,52020,52020,10159;-1;-1,4994;-1;-1,,,,,177.972089423,2100.675,0:t_wait:180.35467423500086;t_drive:207.97208942299767;fare:210,,,0,5,52200.35467423499,52408.32676365799,210,0
13861,BasicRequest,1,51840,51840,5881;-1;-1,4994;-1;-1,,,,,165.44348059200001,1771.058,0:t_wait:377.96138406801765;t_drive:195.44348059200274;fare:177,,,0,9,52217.961384067996,52413.40486465999,177,0
13951,BasicRequest,1,51960,51960,5881;-1;-1,4994;-1;-1,,,,,165.44348059200001,1771.058,0:t_wait:257.9613840680031;t_drive:195.44348059200274;fare:177,,,0,9,52217.961384067996,52413.40486465999,177,0
13084,BasicRequest,1,50400,50400,1498;-1;-1,4994;-1;-1,,,,,880.4443928080001,13292.183,0:t_wait:879.1913533469997;t_drive:910.444392808;fare:1329,,,0,10,51279.19135334699,52444.81420007202,1329,0
13305,BasicRequest,1,50820,50820,392;-1;-1,4994;-1;-1,,,,,656.4570746009999,8828.547,0:t_wait:938.3571254709677;t_drive:686.4570746009995;fare:882,,,0,10,51758.357125471,52444.81420007202,882,0
13473,BasicRequest,1,51120,51120,5255;-1;-1,4994;-1;-1,,,,,589.3628707380001,7919.275,0:t_wait:594.9624103370006;t_drive:619.3628707379976;fare:791,,,0,19,51714.962410337015,52520.53215111597,791,0
14052,BasicRequest,1,52140,52140,5106;-1;-1,4994;-1;-1,,,,,130.589544566,1167.5749999999998,0:t_wait:91.16013368999847;t_drive:160.58954456599895;fare:116,,,0,19,52359.94260654998,52520.53215111597,116,0
14053,BasicRequest,1,52140,52140,7746;-1;-1,4994;-1;-1,,,,,195.01916417799998,2133.8639999999996,0:t_wait:98.23972016300104;t_drive:282.292430952999;fare:213,,,0,19,52238.23972016298,52520.53215111597,213,0
14063,BasicRequest,1,52140,52140,7746;-1;-1,4994;-1;-1,,,,,195.01916417799998,2133.8639999999996,0:t_wait:98.23972016300104;t_drive:282.292430952999;fare:213,,,0,19,52238.23972016298,52520.53215111597,213,0
13387,BasicRequest,1,50940,50940,11010;-1;-1,4994;-1;-1,,,,,686.1751391739999,9139.402,0:t_wait:690.2583635679985;t_drive:716.1751391740036;fare:913,,,0,11,51630.25836356801,52610.644005381015,913,0
13394,BasicRequest,1,50940,50940,11447;-1;-1,4994;-1;-1,,,,,605.0359221169999,7601.697,0:t_wait:1035.608083264;t_drive:635.0359221170002;fare:760,,,0,11,51975.60808326401,52610.644005381015,760,0
