request_id,rq_type,number_passenger,rq_time,earliest_pickup_time,start,end,pickup_location,dropoff_location,access_time,egress_time,direct_route_travel_time,direct_route_distance,offers,decision_time,chosen_operator_id,operator_id,vehicle_id,pickup_time,dropoff_time,fare,modal_state
14738,BasicRequest,1,53460,53460,8357;-1;-1,8210;-1;-1,,,,,568.2827242250002,7315.04,0:t_wait:1136.5478144791632;t_drive:598.2827242249987;fare:731,,,0.0,9.0,54596.54781447916,55406.56108288616,731.0,0
15061,BasicRequest,1,54060,54060,4931;-1;-1,4994;-1;-1,,,,,362.98598285400004,5006.676000000001,0:t_wait:955.7489322662441;t_drive:392.9859828539993;fare:500,,,0.0,15.0,55015.74893226623,55408.73491512023,500.0,0
15067,BasicRequest,1,54060,54060,4074;-1;-1,4994;-1;-1,,,,,640.0886701780001,8615.155,0:t_wait:528.5184405712425;t_drive:820.2164745490008;fare:861,,,0.0,15.0,54588.518440571235,55408.73491512023,861.0,0
14481,BasicRequest,1,52920,52920,4074;-1;-1,1174;-1;-1,,,,,981.6407334400002,14484.818000000005,0:t_wait:1101.6709130052113;t_drive:1011.6407334399992;fare:1448,,,0.0,16.0,54021.67091300524,55419.45275139027,1448.0,0
15266,BasicRequest,1,54480,54480,4881;-1;-1,1174;-1;-1,,,,,312.33271381,3909.4230000000002,0:t_wait:597.1200375802509;t_drive:342.3327138099994;fare:390,,,0.0,16.0,55077.120037580265,55419.45275139027,390.0,0
14749,BasicRequest,1,53460,53460,6141;-1;-1,185;-1;-1,,,,,811.286401865,11712.359,0:t_wait:783.7620080241832;t_drive:1139.543904901002;fare:1171,,,0.0,21.0,54243.762008024205,55383.30591292523,1171.0,0
15032,BasicRequest,1,54000,54000,5269;-1;-1,7746;-1;-1,,,,,567.636163584,9352.401000000002,0:t_wait:640.9829121391303;t_drive:798.8601253119996;fare:935,,,0.0,29.0,54640.98291213913,55439.84303745113,935.0,0
14987,BasicRequest,1,53940,53940,6141;-1;-1,392;-1;-1,,,,,755.027252037,11481.627,0:t_wait:478.26350324219675;t_drive:1007.4913891510005;fare:1148,,,0.0,41.0,54418.26350324218,55425.7548923932,1148.0,0
14969,BasicRequest,1,53880,53880,3891;-1;-1,4934;-1;-1,,,,,394.21452550800007,4700.148999999999,0:t_wait:1117.1752275310719;t_drive:424.21452550800313;fare:470,,,0.0,42.0,54997.17522753104,55421.389753039046,470.0,0
14997,BasicRequest,1,53940,53940,4881;-1;-1,4994;-1;-1,,,,,382.70543152000005,5017.549,0:t_wait:1082.5468225651493;t_drive:412.7054315200003;fare:501,,,0.0,44.0,55022.546822565164,55435.252254085164,501.0,0
15005,BasicRequest,1,53940,53940,1174;-1;-1,4994;-1;-1,,,,,624.1455701330001,8308.845,0:t_wait:740.2274645801517;t_drive:755.0247895049979;fare:830,,,0.0,44.0,54680.22746458016,55435.252254085164,830.0,0
15453,BasicRequest,1,54720,54720,4881;-1;-1,4994;-1;-1,,,,,382.70543152000005,5017.549,0:t_wait:302.5468225651566;t_drive:412.7054315200003;fare:501,,,0.0,44.0,55022.546822565164,55435.252254085164,501.0,0
15526,BasicRequest,1,54900,54900,4881;-1;-1,4994;-1;-1,,,,,382.70543152000005,5017.549,0:t_wait:122.5468225651639;t_drive:412.7054315200003;fare:501,,,0.0,44.0,55022.546822565164,55435.252254085164,501.0,0
14629,BasicRequest,1,53280,53280,1174;-1;-1,1498;-1;-1,,,,,781.876220691,11532.556,0:t_wait:1127.9472121310755;t_drive:811.8762206910033;fare:1153,,,0.0,48.0,54407.9472121311,55415.2601103011,1153.0,0
14780,BasicRequest,1,53520,53520,3146;-1;-1,1498;-1;-1,,,,,697.794143061,10141.75,0:t_wait:1167.4659672400812;t_drive:727.7941430610008;fare:1014,,,0.0,48.0,54687.465967240096,55415.2601103011,1014.0,0
14984,BasicRequest,1,53940,53940,4881;-1;-1,9641;-1;-1,,,,,388.95996748,5268.883000000002,0:t_wait:1066.8924038770565;t_drive:418.95996747999743;fare:526,,,0.0,74.0,55006.892403877064,55425.85237135707,526.0,0
14632,BasicRequest,1,53280,53280,1498;-1;-1,4994;-1;-1,,,,,880.4443928080001,13292.183,0:t_wait:1190.0046168451518;t_drive:910.444392808;fare:1329,,,0.0,94.0,54470.004616845144,55380.44900965313,1329.0,0
14658,BasicRequest,1,53280,53280,1498;-1;-1,4994;-1;-1,,,,,880.4443928080001,13292.183,0:t_wait:1190.0046168451518;t_drive:910.444392808;fare:1329,,,0.0,94.0,54470.004616845144,55380.44900965313,1329.0,0
15202,BasicRequest,1,54360,54360,2074;-1;-1,10159;-1;-1,,,,,505.17898686800004,6650.105,0:t_wait:507.53304524610576;t_drive:535.1789868679989;fare:665,,,0.0,101.0,54867.53304524611,55402.71203211412,665.0,0
14683,BasicRequest,1,53340,53340,9377;-1;-1,3562;-1;-1,,,,,680.1436060809998,10956.713999999998,0:t_wait:1172.4738463060858;t_drive:851.9645656529974;fare:1095,,,0.0,108.0,54512.47384630604,55438.989955827026,1095.0,0
14951,BasicRequest,1,53820,53820,1973;-1;-1,4251;-1;-1,,,,,300.29888998499996,3491.8450000000003,0:t_wait:1131.284402334939;t_drive:330.29888998500246;fare:349,,,0.0,109.0,54951.284402334946,55402.932408955945,349.0,0
